unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,lat2,lon2
13794314,JJ204223,2025-04-03,036Xx W 65Th St,0486,Battery,Domestic Battery Simple,Residence,True,True,833,8,23,65,08B,1153122.0,1861261.0,2025,2025-04-11,41.775143889,-87.71422883,41.775143889,-87.71422883
13794374,JJ204235,2025-04-03,075Xx N Paulina St,0620,Burglary,Unlawful Entry,Sidewalk,False,False,2422,24,49,1,05,1163669.0,1950095.0,2025,2025-04-11,42.018696268,-87.673058465,42.018696268,-87.673058465
13794422,JJ204351,2025-04-03,055Xx W Washington Blvd,0910,Motor Vehicle Theft,Automobile,Street,False,False,1522,15,29,25,07,1139376.0,1900200.0,2025,2025-04-11,41.882259032,-87.763674222,41.882259032,-87.763674222
13794603,JJ204538,2025-04-03,002Xx N Central Ave,0710,Theft,Theft From Motor Vehicle,Street,False,False,1523,15,37,25,06,1139002.0,1901130.0,2025,2025-04-11,41.884817876,-87.765024958,41.884817876,-87.765024958
13794664,JJ204653,2025-04-03,066Xx S Talman Ave,2826,Other Offense,Harassment By Electronic Means,Apartment,False,False,831,8,16,66,26,1159850.0,1860613.0,2025,2025-04-11,41.773230126,-87.689582448,41.773230126,-87.689582448
13798220,JJ207041,2025-04-03,020Xx E 70Th St,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Residence,False,False,331,3,5,43,11,1191206.0,1858961.0,2025,2025-04-11,41.767995344,-87.574693517,41.767995344,-87.574693517
13797032,JJ207415,2025-04-03,016Xx W Rosehill Dr,0810,Theft,Over $500,Street,False,False,2012,20,40,77,06,1164456.0,1938456.0,2025,2025-04-11,41.986741889,-87.670494011,41.986741889,-87.670494011
13794337,JJ204236,2025-04-03,061Xx N Northwest Hwy,1310,Criminal Damage,To Property,Commercial / Business Office,False,False,1612,16,41,10,14,1128840.0,1940772.0,2025,2025-04-11,41.993778855,-87.801438859,41.993778855,-87.801438859
13794329,JJ204231,2025-04-03,011Xx S Springfield Ave,2027,Narcotics,Possess - Crack,Sidewalk,True,False,1132,11,24,29,18,1150560.0,1894608.0,2025,2025-04-11,41.866702897,-87.722752193,41.866702897,-87.722752193
13794339,JJ204228,2025-04-03,008Xx W 79Th St,0460,Battery,Simple,Apartment,False,False,621,6,17,71,08B,1171905.0,1852466.0,2025,2025-04-11,41.750617628,-87.645630459,41.750617628,-87.645630459
13794356,JJ204250,2025-04-03,056Xx S Keeler Ave,0920,Motor Vehicle Theft,Attempt - Automobile,Street,False,False,813,8,13,62,07,1149325.0,1866979.0,2025,2025-04-11,41.790909157,-87.72800075,41.790909157,-87.72800075
13794335,JJ204238,2025-04-03,040Xx W Crystal St,1753,Offense Involving Children,Sexual Assault Of Child By Family Member,Apartment,False,True,2534,25,37,23,02,1149262.0,1908033.0,2025,2025-04-11,41.903567803,-87.727169208,41.903567803,-87.727169208
13794401,JJ204248,2025-04-03,076Xx S Bishop St,0910,Motor Vehicle Theft,Automobile,Street,False,False,612,6,17,71,07,1167884.0,1854044.0,2025,2025-04-11,41.755035126,-87.660320071,41.755035126,-87.660320071
13794351,JJ204240,2025-04-03,071Xx S Rockwell St,0420,Battery,Aggravated - Knife / Cutting Instrument,Apartment,False,False,831,8,17,66,04B,1160276.0,1857203.0,2025,2025-04-11,41.763863831,-87.688114598,41.763863831,-87.688114598
13794395,JJ204239,2025-04-03,067Xx S Sangamon St,051A,Assault,Aggravated - Handgun,Street,False,True,723,7,16,68,04A,1171136.0,1860240.0,2025,2025-04-11,41.771967298,-87.648221547,41.771967298,-87.648221547
13794354,JJ204241,2025-04-03,062Xx S Mozart St,0520,Assault,Aggravated - Knife / Cutting Instrument,Apartment,False,False,823,8,15,66,04A,1158453.0,1863070.0,2025,2025-04-11,41.78000107,-87.694636659,41.78000107,-87.694636659
13795409,JJ204247,2025-04-03,064Xx S Stony Island Ave,1370,Criminal Damage,To Fire Fight.App.Equip,Street,False,False,314,3,5,42,14,1187984.0,1862596.0,2025,2025-04-11,41.778047465,-87.586387726,41.778047465,-87.586387726
13794348,JJ204245,2025-04-03,037Xx W 61St Pl,1310,Criminal Damage,To Property,Residence,False,False,823,8,23,65,14,1152475.0,1863567.0,2025,2025-04-11,41.781484669,-87.716540041,41.781484669,-87.716540041
13794428,JJ204296,2025-04-03,081Xx S Commercial Ave,0486,Battery,Domestic Battery Simple,Sidewalk,False,True,422,4,7,46,08B,1197604.0,1851646.0,2025,2025-04-11,41.747765234,-87.551486087,41.747765234,-87.551486087
13795270,JJ205326,2025-04-03,048Xx S Damen Ave,0610,Burglary,Forcible Entry,Apartment,False,False,931,9,15,61,05,1163841.0,1872494.0,2025,2025-04-11,41.805750197,-87.674618643,41.805750197,-87.674618643
13795217,JJ205301,2025-04-03,085Xx S Kilbourn Ave,1477,Weapons Violation,Reckless Firearm Discharge,Street,False,False,834,8,18,70,15,1147918.0,1847466.0,2025,2025-04-11,41.737389224,-87.733658783,41.737389224,-87.733658783
13794448,JJ204308,2025-04-03,067Xx S Sangamon St,1320,Criminal Damage,To Vehicle,Street,False,True,723,7,16,68,14,1171136.0,1860240.0,2025,2025-04-11,41.771967298,-87.648221547,41.771967298,-87.648221547
13802692,JJ213537,2025-04-03,0Xx W Parking Lot G St,0910,Motor Vehicle Theft,Automobile,Airport Parking Lot,False,False,1654,16,41,76,07,1105435.0,1940232.0,2025,2025-04-13,41.992663658,-87.887544993,41.992663658,-87.887544993
13796517,JJ205763,2025-04-03,051Xx S Cottage Grove Ave,1150,Deceptive Practice,Credit Card Fraud,Vacant Lot / Land,False,False,233,2,20,40,11,1182451.0,1871318.0,2025,2025-04-11,41.802111489,-87.606401292,41.802111489,-87.606401292
13794382,JJ204258,2025-04-03,016Xx W Madison St,0460,Battery,Simple,Apartment,False,False,1224,12,27,28,08B,1165476.0,1900090.0,2025,2025-04-11,41.881441785,-87.667837814,41.881441785,-87.667837814
13794400,JJ204259,2025-04-03,0Xx W Terminal St,1478,Concealed Carry License Violation,Prohibited Places,Airport Terminal Upper Level - Secure Area,True,False,1653,16,41,76,15,1101811.0,1934419.0,2025,2025-04-11,41.976762981,-87.900983721,41.976762981,-87.900983721
13796160,JJ206435,2025-04-03,048Xx S Cicero Ave,031A,Robbery,Armed - Handgun,Sidewalk,False,False,815,8,22,56,03,1145174.0,1872094.0,2025,2025-04-11,41.805024727,-87.743092959,41.805024727,-87.743092959
13794390,JJ204295,2025-04-03,068Xx S Perry Ave,1320,Criminal Damage,To Vehicle,Vacant Lot / Land,False,False,722,7,6,69,14,1176578.0,1859643.0,2025,2025-04-11,41.770208372,-87.628290908,41.770208372,-87.628290908
13794377,JJ204266,2025-04-03,062Xx S Champlain Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,313,3,20,42,08B,1181638.0,1863877.0,2025,2025-04-11,41.781711555,-87.609612588,41.781711555,-87.609612588
13794373,JJ204278,2025-04-03,015Xx E 85Th Pl,0710,Theft,Theft From Motor Vehicle,Street,False,False,412,4,8,45,06,1188041.0,1848597.0,2025,2025-04-11,41.739631586,-87.586624229,41.739631586,-87.586624229
13795593,JJ205767,2025-04-03,130Xx S Ellis Ave,1192,Deceptive Practice,Wic Fraud,Residence,False,False,533,5,10,54,11,1185305.0,1818871.0,2025,2025-04-11,41.658124414,-87.597578775,41.658124414,-87.597578775
13794384,JJ204287,2025-04-03,063Xx S California Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,825,8,16,66,07,1158801.0,1862523.0,2025,2025-04-11,41.778492924,-87.693375755,41.778492924,-87.693375755
13795104,JJ204376,2025-04-03,012Xx N Dearborn St,0860,Theft,Retail Theft,Drug Store,False,False,1824,18,2,8,06,1175711.0,1908536.0,2025,2025-04-11,41.904394115,-87.630001432,41.904394115,-87.630001432
13795703,JJ205677,2025-04-03,047Xx S Forrestville Ave,0420,Battery,Aggravated - Knife / Cutting Instrument,Apartment,False,True,223,2,3,38,04B,1180728.0,1873640.0,2025,2025-04-11,41.808523066,-87.612648765,41.808523066,-87.612648765
13794419,JJ204355,2025-04-03,052Xx S Drexel Ave,1150,Deceptive Practice,Credit Card Fraud,Apartment,False,False,233,2,20,41,11,1183131.0,1870544.0,2025,2025-04-11,41.799971763,-87.603931571,41.799971763,-87.603931571
13795064,JJ205230,2025-04-03,005Xx N Central Ave,1310,Criminal Damage,To Property,Apartment,False,False,1523,15,37,25,14,1138943.0,1902924.0,2025,2025-04-11,41.889741913,-87.765198001,41.889741913,-87.765198001
13795222,JJ204284,2025-04-03,023Xx S Millard Ave,0486,Battery,Domestic Battery Simple,Alley,False,True,1013,10,22,30,08B,1152406.0,1888208.0,2025,2025-04-11,41.849104319,-87.716144161,41.849104319,-87.716144161
13801929,JJ212577,2025-04-03,041Xx S Berkeley Ave,1152,Deceptive Practice,Illegal Use Cash Card,Other (Specify),False,False,214,2,4,36,11,1183806.0,1877498.0,2025,2025-04-12,41.819038318,-87.601238942,41.819038318,-87.601238942
13794508,JJ204502,2025-04-03,077Xx S Saginaw Ave,143A,Weapons Violation,Unlawful Possession - Handgun,Residence,False,False,421,4,7,43,15,1195267.0,1854108.0,2025,2025-04-11,41.754579105,-87.559968303,41.754579105,-87.559968303
13794507,JJ204373,2025-04-03,047Xx S Dr Martin Luther King Jr Dr,0497,Battery,Aggravated Domestic Battery - Other Dangerous Weapon,Apartment,False,True,224,2,3,38,04B,1179657.0,1873745.0,2025,2025-04-11,41.808835772,-87.616573701,41.808835772,-87.616573701
13794693,JJ204291,2025-04-03,047Xx N Lawndale Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,1723,17,33,14,08B,1150868.0,1931205.0,2025,2025-04-11,41.967122386,-87.720661686,41.967122386,-87.720661686
13794495,JJ204293,2025-04-03,003Xx W 74Th St,0650,Burglary,Home Invasion,Apartment,False,False,731,7,6,69,05,1175086.0,1855878.0,2025,2025-04-11,41.759910207,-87.633872164,41.759910207,-87.633872164
13803277,JJ215150,2025-04-03,050Xx N Winthrop Ave,0710,Theft,Theft From Motor Vehicle,Street,False,False,2033,20,48,3,06,1167954.0,1933937.0,2025,2025-04-14,41.974266625,-87.657759505,41.974266625,-87.657759505
13794385,JJ204292,2025-04-03,001Xx N Ashland Ave,1320,Criminal Damage,To Vehicle,Street,False,False,1224,12,27,28,14,1165723.0,1901273.0,2025,2025-04-11,41.88468277,-87.66689711,41.88468277,-87.66689711
13794680,JJ204305,2025-04-03,006Xx W 116Th Pl,0486,Battery,Domestic Battery Simple,Residence,False,True,524,5,21,53,08B,1173917.0,1827824.0,2025,2025-04-11,41.682952115,-87.638985806,41.682952115,-87.638985806
13794831,JJ204952,2025-04-03,050Xx S Artesian Ave,0820,Theft,$500 And Under,School - Public Building,False,False,923,9,15,63,06,1160882.0,1871145.0,2025,2025-04-11,41.80211009,-87.685508459,41.80211009,-87.685508459
13795993,JJ206389,2025-04-03,043Xx W Monroe St,0910,Motor Vehicle Theft,Automobile,Street,False,False,1115,11,28,26,07,1147544.0,1899310.0,2025,2025-04-11,41.879664074,-87.733703787,41.879664074,-87.733703787
13798537,JJ209273,2025-04-03,002Xx W Monroe St,1330,Criminal Trespass,To Land,Other (Specify),False,False,122,1,42,32,26,1174585.0,1899875.0,2025,2025-04-11,41.880653112,-87.634396649,41.880653112,-87.634396649
13794399,JJ204325,2025-04-03,016Xx W Adams St,0560,Assault,Simple,Street,False,False,1224,12,34,28,08A,1165610.0,1899159.0,2025,2025-04-11,41.878884194,-87.6673723,41.878884194,-87.6673723
13794550,JJ204389,2025-04-03,042Xx W Division St,0560,Assault,Simple,Apartment,False,False,1111,11,37,23,08A,1147891.0,1907662.0,2025,2025-04-11,41.902576214,-87.732214795,41.902576214,-87.732214795
13795549,JJ205651,2025-04-03,016Xx W 47Th St,1152,Deceptive Practice,Illegal Use Cash Card,Convenience Store,False,False,924,9,15,61,11,1166298.0,1873549.0,2025,2025-04-11,41.80859321,-87.665577234,41.80859321,-87.665577234
13794438,JJ204313,2025-04-03,007Xx N Spaulding Ave,2027,Narcotics,Possess - Crack,Street,True,False,1121,11,27,23,18,1154241.0,1904789.0,2025,2025-04-11,41.894567964,-87.708966831,41.894567964,-87.708966831
13794810,JJ204872,2025-04-03,060Xx S Spaulding Ave,0610,Burglary,Forcible Entry,Apartment,False,False,823,8,14,66,05,1155432.0,1864180.0,2025,2025-04-11,41.783108115,-87.705682482,41.783108115,-87.705682482
13794403,JJ204329,2025-04-03,024Xx W 63Rd St,1811,Narcotics,Possess - Cannabis 30 Grams Or Less,Street,True,False,825,8,16,66,18,1161243.0,1862815.0,2025,2025-04-11,41.779243994,-87.684415105,41.779243994,-87.684415105
13794407,JJ204330,2025-04-03,073Xx S Campbell Ave,1320,Criminal Damage,To Vehicle,Street,False,False,835,8,18,66,14,1160983.0,1855819.0,2025,2025-04-11,41.76005135,-87.685561466,41.76005135,-87.685561466
13794466,JJ204347,2025-04-03,015Xx W Wilson Ave,1241,Deceptive Practice,Aggravated Computer Tampering,Drug Store,False,False,1912,19,47,3,11,1165144.0,1930629.0,2025,2025-04-11,41.965249692,-87.668187079,41.965249692,-87.668187079
13794509,JJ204323,2025-04-03,044Xx N Ashland Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,1912,19,47,3,08B,1164855.0,1929561.0,2025,2025-04-11,41.962325208,-87.669280094,41.962325208,-87.669280094
13796050,JJ206375,2025-04-03,030Xx W Grand Ave,0870,Theft,Pocket-Picking,Cta Bus,False,False,1211,12,27,23,06,1155773.0,1905681.0,2025,2025-04-11,41.896984964,-87.703316159,41.896984964,-87.703316159
13796064,JJ206386,2025-04-03,031Xx W Chicago Ave,1150,Deceptive Practice,Credit Card Fraud,Gas Station,False,False,1221,12,27,23,11,1155074.0,1905156.0,2025,2025-04-11,41.895558372,-87.705897593,41.895558372,-87.705897593
13800410,JJ211575,2025-04-03,077Xx S Western Ave,0460,Battery,Simple,School - Private Grounds,False,False,835,8,18,70,08B,1161723.0,1853229.0,2025,2025-04-11,41.752928683,-87.682921109,41.752928683,-87.682921109
13794579,JJ204341,2025-04-03,044Xx N Broadway,0486,Battery,Domestic Battery Simple,Apartment,False,True,1914,19,46,3,08B,1168571.0,1929652.0,2025,2025-04-11,41.962495078,-87.655615275,41.962495078,-87.655615275
13794843,JJ205005,2025-04-03,007Xx N Harding Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,1112,11,37,23,07,1149926.0,1904559.0,2025,2025-04-11,41.894021893,-87.724820678,41.894021893,-87.724820678
13795146,JJ205245,2025-04-03,056Xx S Emerald Ave,0810,Theft,Over $500,Residence,False,True,711,7,16,68,06,1172264.0,1867427.0,2025,2025-04-11,41.791664513,-87.643875422,41.791664513,-87.643875422
13794695,JJ204442,2025-04-03,101Xx S Eberhart Ave,0486,Battery,Domestic Battery Simple,Residence,False,True,511,5,9,49,08B,1181366.0,1837865.0,2025,2025-04-11,41.710338002,-87.611409899,41.710338002,-87.611409899
13794956,JJ205074,2025-04-03,068Xx S Ridgeland Ave,0460,Battery,Simple,School - Public Building,False,False,332,3,5,43,08B,1189045.0,1860032.0,2025,2025-04-11,41.770986288,-87.582580182,41.770986288,-87.582580182
13799207,JJ204365,2025-04-03,083Xx S Colfax Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,423,4,7,46,07,1194953.0,1850161.0,2025,2025-04-11,41.743755965,-87.561248788,41.743755965,-87.561248788
13794425,JJ204348,2025-04-03,037Xx W Huron St,2024,Narcotics,Possess - Heroin (White),Street,True,False,1112,11,27,23,18,1151126.0,1904407.0,2025,2025-04-11,41.893581351,-87.720417419,41.893581351,-87.720417419
13794481,JJ204394,2025-04-03,071Xx S Rockwell St,0486,Battery,Domestic Battery Simple,Residence,False,True,831,8,17,66,08B,1160276.0,1857203.0,2025,2025-04-11,41.763863831,-87.688114598,41.763863831,-87.688114598
13794949,JJ204775,2025-04-03,078Xx W Rascher Ave,2820,Other Offense,Telephone Threat,Residence,False,True,1613,16,41,10,08A,1123108.0,1935233.0,2025,2025-04-11,41.978675014,-87.822645484,41.978675014,-87.822645484
13801720,JJ213338,2025-04-03,093Xx S Kimbark Ave,0810,Theft,Over $500,Residence - Yard (Front / Back),False,False,413,4,8,47,06,1186499.0,1843336.0,2025,2025-04-12,41.725231418,-87.592439725,41.725231418,-87.592439725
13794982,JJ204805,2025-04-03,014Xx N Wicker Park Ave,0760,Burglary,Burglary From Motor Vehicle,Street,False,False,1424,14,1,24,06,1163422.0,1909566.0,2025,2025-04-11,41.907488123,-87.675113062,41.907488123,-87.675113062
13794432,JJ204370,2025-04-03,007Xx S Karlov Ave,0910,Motor Vehicle Theft,Automobile,Vehicle Non-Commercial,False,False,1132,11,24,26,07,1149163.0,1896522.0,2025,2025-04-11,41.871982289,-87.727831219,41.871982289,-87.727831219
13794406,JJ204350,2025-04-03,066Xx S Normal Blvd,1320,Criminal Damage,To Vehicle,Vehicle Non-Commercial,False,False,722,7,6,68,14,1174232.0,1861069.0,2025,2025-04-11,41.77417393,-87.636848007,41.77417393,-87.636848007
13794442,JJ204345,2025-04-03,007Xx N Lawndale Ave,2024,Narcotics,Possess - Heroin (White),Alley,True,False,1112,11,27,23,18,1151585.0,1904721.0,2025,2025-04-11,41.894433989,-87.718723399,41.894433989,-87.718723399
13794421,JJ204363,2025-04-03,003Xx E 87Th St,0860,Theft,Retail Theft,Department Store,False,False,632,6,6,44,06,1180201.0,1847386.0,2025,2025-04-11,41.736491541,-87.615385513,41.736491541,-87.615385513
13794516,JJ204375,2025-04-03,061Xx S Western Ave,0560,Assault,Simple,Parking Lot / Garage (Non Residential),False,True,825,8,16,66,08A,1161421.0,1863984.0,2025,2025-04-11,41.782448202,-87.683730159,41.782448202,-87.683730159
13798672,JJ209474,2025-04-03,020Xx W Grand Ave,1156,Deceptive Practice,Attempt - Financial Identity Theft,Apartment,False,False,1221,12,27,24,11,1162664.0,1903480.0,2025,2025-04-11,41.890803599,-87.678068291,41.890803599,-87.678068291
13794638,JJ204398,2025-04-03,016Xx W 80Th St,0560,Assault,Simple,Apartment,False,False,611,6,17,71,08A,1166946.0,1851665.0,2025,2025-04-11,41.748526903,-87.663825429,41.748526903,-87.663825429
13794491,JJ204422,2025-04-03,014Xx S Keeler Ave,1310,Criminal Damage,To Property,Apartment,False,True,1011,10,24,29,14,1148618.0,1892750.0,2025,2025-04-11,41.861642002,-87.7299295,41.861642002,-87.7299295
13799217,JJ210135,2025-04-03,037Xx W 59Th St,1150,Deceptive Practice,Credit Card Fraud,Street,False,False,822,8,23,65,11,1152401.0,1865224.0,2025,2025-04-11,41.786033186,-87.716767784,41.786033186,-87.716767784
13794742,JJ204381,2025-04-03,086Xx S Cottage Grove Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,632,6,6,44,06,1183071.0,1847876.0,2025,2025-04-11,41.737769976,-87.604855694,41.737769976,-87.604855694
13794556,JJ204369,2025-04-03,014Xx N Luna Ave,5002,Other Offense,Other Vehicle Offense,Vehicle Non-Commercial,False,False,2532,25,37,25,26,1139071.0,1909106.0,2025,2025-04-11,41.906703746,-87.764577414,41.906703746,-87.764577414
13794666,JJ204392,2025-04-03,056Xx S Prairie Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,231,2,20,40,08B,1179001.0,1867736.0,2025,2025-04-11,41.792361522,-87.61916287,41.792361522,-87.61916287
13794443,JJ204380,2025-04-03,078Xx S Colfax Ave,143C,Weapons Violation,Unlawful Possession - Ammunition,Sidewalk,True,False,421,4,7,43,15,1194881.0,1853437.0,2025,2025-04-11,41.752747342,-87.56140491,41.752747342,-87.56140491
13794541,JJ204470,2025-04-03,072Xx S Yale Ave,0486,Battery,Domestic Battery Simple,Residence,True,True,731,7,6,69,08B,1175876.0,1856959.0,2025,2025-04-11,41.762858933,-87.630944478,41.762858933,-87.630944478
13795722,JJ205938,2025-04-03,023Xx W George St,0810,Theft,Over $500,Residence,False,False,1432,14,32,21,06,1160103.0,1919131.0,2025,2025-04-11,41.933804407,-87.687040439,41.933804407,-87.687040439
13794480,JJ204409,2025-04-03,029Xx N Western Ave,051A,Assault,Aggravated - Handgun,Street,True,False,1411,14,35,21,04A,1159857.0,1919233.0,2025,2025-04-11,41.934089387,-87.687941658,41.934089387,-87.687941658
13796585,JJ207020,2025-04-03,052Xx W Montana St,2820,Other Offense,Telephone Threat,Apartment,False,False,2515,25,31,19,08A,1141056.0,1915803.0,2025,2025-04-11,41.925044701,-87.757120317,41.925044701,-87.757120317
13794565,JJ204495,2025-04-03,023Xx E 69Th St,0560,Assault,Simple,Street,False,True,331,3,5,43,08A,1193187.0,1859671.0,2025,2025-04-11,41.769895459,-87.567409201,41.769895459,-87.567409201
13798892,JJ209773,2025-04-03,009Xx S Claremont Ave,0820,Theft,$500 And Under,Apartment,False,True,1225,12,28,28,06,1160861.0,1895846.0,2025,2025-04-11,41.869892811,-87.684901622,41.869892811,-87.684901622
13799737,JJ210941,2025-04-03,089Xx S Buffalo Ave,0560,Assault,Simple,School - Public Grounds,False,False,424,4,10,46,08A,1199596.0,1846366.0,2025,2025-04-11,41.733226633,-87.544364336,41.733226633,-87.544364336
13794756,JJ204771,2025-04-03,020Xx N Clark St,1154,Deceptive Practice,Financial Identity Theft $300 And Under,Residence,False,False,1814,18,43,7,11,1173852.0,1913957.0,2025,2025-04-11,41.919311217,-87.636668238,41.919311217,-87.636668238
13794679,JJ204552,2025-04-03,021Xx E 71St St,2826,Other Offense,Harassment By Electronic Means,Restaurant,False,False,333,3,5,43,26,1191527.0,1858274.0,2025,2025-04-11,41.766102387,-87.573539169,41.766102387,-87.573539169
13794470,JJ204426,2025-04-03,014Xx W Sherwin Ave,1581,Sex Offense,Non-Consensual Dissemination Of Private Sexual Images,Apartment,False,True,2423,24,49,1,17,1165316.0,1948754.0,2025,2025-04-11,42.014981521,-87.667036193,42.014981521,-87.667036193
13795741,JJ205902,2025-04-03,008Xx S Kolmar Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Apartment,False,False,1131,11,24,26,11,1146144.0,1895846.0,2025,2025-04-11,41.870185167,-87.738932523,41.870185167,-87.738932523
13795547,JJ205751,2025-04-03,006Xx W Diversey Pkwy,1320,Criminal Damage,To Vehicle,Parking Lot / Garage (Non Residential),False,False,1935,19,43,7,14,1171836.0,1918864.0,2025,2025-04-11,41.932820946,-87.643930265,41.932820946,-87.643930265
13794490,JJ204418,2025-04-03,0Xx W Terminal St,4860,Other Offense,Board Plane With Weapon,Airport Terminal Upper Level - Secure Area,True,False,1652,16,41,76,26,1100726.0,1934289.0,2025,2025-04-11,41.9764212,-87.904976266,41.9764212,-87.904976266
13794524,JJ204428,2025-04-03,086Xx S Cottage Grove Ave,0860,Theft,Retail Theft,Convenience Store,True,False,632,6,6,44,06,1183071.0,1847869.0,2025,2025-04-11,41.737750767,-87.604855911,41.737750767,-87.604855911
13794623,JJ204431,2025-04-03,031Xx W Madison St,0560,Assault,Simple,Small Retail Store,False,False,1222,12,28,27,08A,1155397.0,1899849.0,2025,2025-04-11,41.880988964,-87.704854042,41.880988964,-87.704854042
13794621,JJ204448,2025-04-03,023Xx W Madison St,1330,Criminal Trespass,To Land,Convenience Store,False,False,1223,12,27,28,26,1160781.0,1899960.0,2025,2025-04-11,41.881183664,-87.685081252,41.881183664,-87.685081252
13796866,JJ207338,2025-04-03,001Xx N Wood St,1152,Deceptive Practice,Illegal Use Cash Card,Apartment,False,False,1224,12,27,28,11,1164379.0,1901206.0,2025,2025-04-11,41.884527452,-87.671834355,41.884527452,-87.671834355
13794704,JJ204512,2025-04-03,087Xx S Normal Ave,0560,Assault,Simple,Residence - Porch / Hallway,False,False,2223,22,21,71,08A,1174496.0,1846933.0,2025,2025-04-11,41.735377146,-87.636300077,41.735377146,-87.636300077
13794702,JJ204528,2025-04-03,087Xx S Normal Ave,1477,Weapons Violation,Reckless Firearm Discharge,Residence - Porch / Hallway,False,False,2223,22,21,71,15,1174496.0,1846933.0,2025,2025-04-11,41.735377146,-87.636300077,41.735377146,-87.636300077
13794493,JJ204424,2025-04-03,028Xx N Western Ave,1570,Sex Offense,Public Indecency,Vehicle Non-Commercial,False,False,1432,14,32,21,17,1159872.0,1918619.0,2025,2025-04-11,41.932404221,-87.68790352,41.932404221,-87.68790352
13794476,JJ204483,2025-04-03,054Xx S Seeley Ave,0560,Assault,Simple,Street,False,False,932,9,16,61,08A,1163619.0,1868527.0,2025,2025-04-11,41.794868928,-87.675544197,41.794868928,-87.675544197
13798468,JJ209259,2025-04-03,019Xx E 79Th St,1187,Deceptive Practice,State Benefits Fraud,Grocery Food Store,False,False,414,4,8,46,11,1190667.0,1852980.0,2025,2025-04-11,41.751596008,-87.57686195,41.751596008,-87.57686195
13794511,JJ204446,2025-04-03,065Xx S Western Ave,0460,Battery,Simple,Restaurant,True,False,832,8,16,66,08B,1161496.0,1861276.0,2025,2025-04-11,41.775015522,-87.683530209,41.775015522,-87.683530209
13794730,JJ204430,2025-04-03,035Xx W Iowa St,502R,Other Offense,Vehicle Title / Registration Offense,Street,False,False,1121,11,27,23,26,1152727.0,1905774.0,2025,2025-04-11,41.897300999,-87.714501252,41.897300999,-87.714501252
13794522,JJ204473,2025-04-03,054Xx S Shore Dr,0760,Burglary,Burglary From Motor Vehicle,Street,False,False,234,2,5,41,06,1189428.0,1869066.0,2025,2025-04-11,41.79576708,-87.58088648,41.79576708,-87.58088648
13795437,JJ204575,2025-04-03,012Xx E 50Th St,0810,Theft,Over $500,Cha Hallway / Stairwell / Elevator,False,False,222,2,4,39,06,1185203.0,1872097.0,2025,2025-04-11,41.804184813,-87.596284218,41.804184813,-87.596284218
13794722,JJ204492,2025-04-03,073Xx S Oglesby Ave,0560,Assault,Simple,Street,False,True,334,3,7,43,08A,1193149.0,1856680.0,2025,2025-04-11,41.761688859,-87.567646087,41.761688859,-87.567646087
13794562,JJ204500,2025-04-03,012Xx W 111Th St,0560,Assault,Simple,School - Private Grounds,False,False,2234,22,21,75,08A,1169950.0,1831171.0,2025,2025-04-11,41.692223651,-87.653410808,41.692223651,-87.653410808
13794661,JJ204501,2025-04-03,021Xx E 87Th St,1811,Narcotics,Possess - Cannabis 30 Grams Or Less,School - Public Building,True,False,412,4,8,45,18,1191768.0,1847705.0,2025,2025-04-11,41.737094305,-87.572998178,41.737094305,-87.572998178
13800938,JJ211946,2025-04-03,016Xx W Harrison St,0460,Battery,Simple,Hospital Building / Grounds,False,False,1231,12,27,28,08B,1165491.0,1897444.0,2025,2025-04-11,41.874180626,-87.66785807,41.874180626,-87.66785807
13795536,JJ204617,2025-04-03,012Xx S Indiana Ave,0760,Burglary,Burglary From Motor Vehicle,Residence - Garage,False,False,132,1,34,33,06,1177854.0,1894918.0,2025,2025-04-11,41.866977138,-87.622544036,41.866977138,-87.622544036
13794460,JJ204474,2025-04-03,015Xx S St Louis Ave,2820,Other Offense,Telephone Threat,Apartment,False,False,1021,10,24,29,08A,1153286.0,1892287.0,2025,2025-04-11,41.860280171,-87.712806259,41.860280171,-87.712806259
13794504,JJ204490,2025-04-03,108Xx S Avenue N,2820,Other Offense,Telephone Threat,Residence,False,False,432,4,10,52,08A,1201203.0,1833618.0,2025,2025-04-11,41.698204525,-87.538908182,41.698204525,-87.538908182
13795507,JJ205681,2025-04-03,018Xx E 67Th St,0810,Theft,Over $500,Apartment,False,False,332,3,5,43,06,1189488.0,1860914.0,2025,2025-04-11,41.773395944,-87.580928049,41.773395944,-87.580928049
13794686,JJ204525,2025-04-03,002Xx E 121St Pl,0560,Assault,Simple,Apartment,False,False,532,5,9,53,08A,1180007.0,1824447.0,2025,2025-04-11,41.673548279,-87.616795523,41.673548279,-87.616795523
